ImageNumber,ObjectNumber,Intensity_MeanIntensity_FullStackFiltered_c1,Intensity_MeanIntensity_FullStackFiltered_c10,Intensity_MeanIntensity_FullStackFiltered_c11,Intensity_MeanIntensity_FullStackFiltered_c12,Intensity_MeanIntensity_FullStackFiltered_c13,Intensity_MeanIntensity_FullStackFiltered_c14,Intensity_MeanIntensity_FullStackFiltered_c15,Intensity_MeanIntensity_FullStackFiltered_c16,Intensity_MeanIntensity_FullStackFiltered_c17,Intensity_MeanIntensity_FullStackFiltered_c18,Intensity_MeanIntensity_FullStackFiltered_c19,Intensity_MeanIntensity_FullStackFiltered_c2,Intensity_MeanIntensity_FullStackFiltered_c20,Intensity_MeanIntensity_FullStackFiltered_c3,Intensity_MeanIntensity_FullStackFiltered_c4,Intensity_MeanIntensity_FullStackFiltered_c5,Intensity_MeanIntensity_FullStackFiltered_c6,Intensity_MeanIntensity_FullStackFiltered_c7,Intensity_MeanIntensity_FullStackFiltered_c8,Intensity_MeanIntensity_FullStackFiltered_c9,Location_Center_X,Location_Center_Y,Location_Center_Z,Neighbors_NumberOfNeighbors_8,Number_Object_Number
1,189,7.024908192315192e-05,0.00015316603107834762,2.274457980298771e-05,4.520125353251988e-05,9.558481638723949e-05,0.00015921205862091397,1.353158545241041e-05,7.053698799660746e-05,8.349276130210678e-06,0.00013560376059755963,0.00019232125706830115,0.00020009472105160075,0.002558333390691089,0.0001430893185074037,1.0364618644399463e-05,0.00012351170551242694,2.7926889125187443e-05,8.320485522865124e-05,8.349276130210678e-06,0.00010019131356252815,110.56603773584905,46.62264150943396,0,6.0,189
1,190,0.0001407991565594619,0.00015154983107508585,3.8494350684976034e-05,9.120733540674502e-05,3.121163569052111e-05,0.0002795175374062224,2.7396880217235196e-05,3.294561545110562e-05,1.2137858324091543e-05,0.00019281854937699708,0.00033084333831952375,0.00030171247834170407,0.0009724158497357911,0.00021813465388153088,1.5259021893143654e-05,0.0002926957835866646,5.305978067388589e-05,5.791492400352251e-05,1.109747046774084e-05,6.970598637549715e-05,157.6818181818182,46.09090909090909,0,7.0,190
1,191,6.065461202524603e-05,0.00015716792549937963,3.700312809087336e-05,4.3869687942788005e-05,2.4414435029029846e-05,0.00031776913092471657,2.4414435029029846e-05,3.318837261758745e-05,5.72213320992887e-06,0.00020866712438873946,0.00023460746160708368,0.000254825665615499,0.002198443590896204,0.00016136415651999415,1.8310826271772383e-05,0.0001667048141825944,2.3270008387044073e-05,4.158083465881646e-05,3.0518043786287307e-06,9.002822916954756e-05,364.75,44.875,0,6.0,191
1,192,3.735044164888894e-05,0.0001473520472367753,3.8489174625989216e-05,2.3913392519105726e-05,2.7785084641246654e-05,0.00013163753215279152,1.5259021893143654e-05,5.557016928249331e-05,5.465918290081309e-06,0.00012184442854972917,0.00014621331425967502,0.00015463993829021704,0.00216791985917892,9.81587826260435e-05,3.871692122140927e-06,8.31275073283199e-05,1.457578210688349e-05,4.463833270233069e-05,4.7826785038211455e-06,4.2360866748130145e-05,406.4029850746269,45.492537313432834,0,7.0,192
1,193,6.971794485660463e-05,0.00018705456148319203,3.73582949797655e-05,3.5516688889213676e-05,8.0504494815551e-05,0.0002462490429652148,8.813400576212283e-05,2.893952428010003e-05,8.68185728403001e-06,0.00019731493827340933,0.00027808251967332485,0.00037700307539439407,0.0021751998795260644,0.0002149417394258339,1.1575809712040014e-05,0.0001707431932525902,1.683754139933093e-05,5.0512624197992786e-05,3.6832121811036406e-06,3.209656329247458e-05,416.1896551724138,46.63793103448276,0,6.0,193
1,194,4.8934104691805514e-05,0.0001817928297959011,2.1836186502257298e-05,2.3414706008444574e-05,3.841064131722368e-05,0.00027466239407658577,0.00016679689448712202,3.314890962993277e-05,8.68185728403001e-06,0.0002591402855990776,0.0003088636500439767,0.00043619755687641687,0.003035229947899693,0.0002657174502081912,9.734203621488193e-06,0.00019047468707993114,1.4206675555685471e-05,4.3672373004514596e-05,5.261731687290915e-06,3.499051572048458e-05,495.13793103448273,45.37931034482759,0,5.0,194
1,195,6.197510430446038e-05,0.00020400138500218209,2.4179680846058406e-05,4.225575293485935e-05,0.00023123287022686921,0.00027513190244252866,8.662429351646167e-05,5.5401987181260037e-05,6.103608757257461e-06,0.00022865057421418336,0.00027982698610195747,0.00039696932340470644,0.0018045554152474955,0.00022982434512904058,2.7231485224687135e-05,0.0001868643296452669,2.0658368101486793e-05,8.920658952914752e-05,7.981642221028989e-06,9.507544410343353e-05,102.49230769230769,46.738461538461536,0,7.0,195
1,196,5.340657662600279e-05,5.250898710287669e-05,2.6927685693782917e-05,8.257823612760095e-05,2.1990943316589383e-05,0.00019657210556461532,1.7502995700958898e-05,2.7825275216909015e-05,8.975895231260973e-06,0.0002077919746036915,0.0002611985512296943,0.0001826594679561608,0.0013683752280057354,0.00018041549414834555,1.0771074277513167e-05,0.0002046504112727502,7.180716185008779e-05,3.5005991401917796e-05,8.078305708134876e-06,5.2060192341313645e-05,165.47058823529412,45.470588235294116,0,6.0,196
1,197,5.915225770922355e-05,0.0003662165254354477,2.8257447950266026e-05,3.918366115770222e-05,6.932493897131932e-05,0.000234536817987208,2.1852426414872393e-05,2.335949030555325e-05,9.230766330420234e-06,0.00022191515790275586,0.0003140344382206231,0.0004609731675620064,0.001853123436578446,0.00024339081834495803,1.1114596193771303e-05,0.00018310826271772385,1.7519617729164935e-05,5.387753409184056e-05,6.593404521728739e-06,4.144425699372351e-05,186.19753086419752,45.76543209876543,0,9.0,197
1,198,7.035003600085711e-05,0.00017260529959646913,3.408508786520401e-05,5.628002880068568e-05,5.4298337645731965e-05,0.0002395864606339049,6.123425668806999e-05,2.9130859977819703e-05,8.917610197291746e-06,0.0001977727772643814,0.00028615620277531735,0.00040485950295704524,0.0019279873246544755,0.00023304687982255763,1.2484654276208444e-05,0.00018251375537123773,3.705762459763459e-05,6.499946988248206e-05,9.115779312787118e-06,3.3292411403222516e-05,258.2207792207792,46.96103896103896,0,9.0,198
1,199,4.686699581465551e-05,0.0003059978854642915,3.8965002334277544e-05,3.1607973921511855e-05,8.528703308132078e-05,0.0002569510293791869,8.310717281087168e-05,2.370598044113389e-05,7.901993480377964e-06,0.00023678732187753276,0.00028174693995554535,0.000490468560851046,0.0023310880891845693,0.00022725043319431798,8.99192361560251e-06,0.0001604922124118145,1.3896609224112971e-05,5.258912902458438e-05,4.632203074704323e-06,4.196231020614505e-05,358.0892857142857,46.642857142857146,0,6.0,199
1,200,5.279270792915218e-05,0.00022590368044102328,0.00014732848724414562,7.366424362207281e-05,0.00015715038639375534,0.00024572286979648573,2.3327010480323056e-05,7.541815418450311e-05,8.944943868394556e-06,0.00019398250820479174,0.0003313137052430846,0.00030377730941292885,0.0016753353692334273,0.0001857391285613693,9.646508093366678e-06,0.00016977854244325352,2.7185613717669727e-05,0.00010225298578968679,8.944943868394556e-06,0.0001282108621136553,12.827586206896552,49.67816091954023,0,4.0,200
1,201,4.543797630402777e-05,0.00020955723399917285,1.898900502257877e-05,2.9161686284674537e-05,9.25713994850715e-05,0.00025296067405078144,0.00010477861699958642,2.3058077527417078e-05,7.799055634273422e-06,0.00017530920708345042,0.00024516161841650803,0.00039571730109552543,0.00145096343735026,0.00019328094397981962,9.155413135886192e-06,0.0001366530182874865,1.4919932517740461e-05,6.374880257580016e-05,5.086340631047885e-06,3.323075878951285e-05,226.04444444444445,48.422222222222224,0,7.0,201
1,202,4.460329476457376e-05,0.0001123885650975773,2.626312421992994e-05,5.414018344778854e-05,4.3429523849716555e-05,0.00025338779624479893,1.8046727815929513e-05,3.227870015857311e-05,8.363117768357579e-06,0.0002591099294547278,0.00030943535742923047,0.0004056845724475212,0.0010769348143814849,0.00024722549894179864,3.5653291538787576e-05,0.00019998121961879617,2.054099101000107e-05,4.0201653833859243e-05,7.189346853500376e-06,6.866559851914644e-05,376.77884615384613,50.28846153846154,0,7.0,202
1,203,2.647889093221987e-05,0.00015438539797768872,1.3015048085328411e-05,3.5903580925043894e-05,4.084032330223743e-05,0.00022664135458933955,6.417765090351596e-05,2.1093353793463285e-05,1.0322279515950118e-05,0.00020824076936525458,0.0002508762717137442,0.0004640537834561923,0.0014769835603039932,0.00019253295271054786,1.3015048085328411e-05,0.0001642588827320758,1.8400585224084996e-05,3.769875997129609e-05,2.6927685693782918e-06,3.994273377911133e-05,91.88235294117646,47.05882352941177,0,7.0,203
1,204,0.00014445207392175993,0.00033936064690351484,3.0111136535803476e-05,5.4729025190075236e-05,0.00011250985475877921,0.00027445894045134386,4.455634392797947e-05,3.072149741152922e-05,7.9346913844347e-06,0.00022400244139134885,0.0002575722895562649,0.0004380356551458438,0.001712062256410718,0.0002207471833874782,7.3243305087089535e-06,0.0002089468731234471,2.2583352401852607e-05,6.551206732789675e-05,3.6621652543544767e-06,4.618397292991479e-05,309.5466666666667,47.986666666666665,0,6.0,204
1,205,6.338362940228902e-05,0.00023964489511667917,3.501749895990659e-05,4.71464650800977e-05,7.981642221028988e-05,0.00035056624657068495,5.027652085305024e-05,4.499455173619283e-05,8.607653375619497e-06,0.00036073892783278075,0.00037345477941040043,0.00043742529427011806,0.002584252315453994,0.0002903126729413485,1.7215306751238994e-05,0.00019680225672439122,2.8170501956572898e-05,9.703172896152888e-05,6.651368517524157e-06,8.157707858257569e-05,333.3333333333333,47.53846153846154,0,6.0,205
1,206,8.632650348806271e-05,0.0004080375484018414,6.400311960735255e-05,4.394033156266367e-05,0.00020133431664564542,0.00028116160710514696,3.8430129212361794e-05,3.489794821857854e-05,9.890106782593108e-06,0.00020387748696116937,0.00028257447950266024,0.00041241745283413265,0.0018050857750629937,0.00023580840314497,1.144426641985774e-05,0.00018466242235498848,2.5007841435985432e-05,6.965460919740576e-05,1.003139402234444e-05,5.0015682871970865e-05,349.64814814814815,50.333333333333336,0,8.0,206
1,207,7.199128277790852e-05,0.00014515633647067426,0.00031691814701144514,6.025357362933648e-05,4.3429523849716555e-05,0.0005587149554720292,3.990821110514494e-05,9.624921501829074e-05,1.2911480063429246e-05,0.00037247663698135276,0.0003756066927543053,0.0004162974178026884,0.0017328771273008524,0.00025627331641048956,1.9171591609334333e-05,0.00020619242404324887,3.756066927543053e-05,8.646779072781403e-05,7.82513943238136e-06,7.903390826705175e-05,396.5128205128205,45.8974358974359,0,6.0,207
1,208,7.054170776830345e-05,0.00019161329131390226,0.00013307868274020366,5.4198711642313524e-05,7.179244726774146e-05,0.0002940071650012269,8.721823442747684e-05,5.961858280654488e-05,9.005324395953633e-06,0.0002612377901159512,0.00031401899699223497,0.0004148286006469381,0.002811495670183597,0.00022221471773348545,1.3924899760409783e-05,0.00019094623024753534,2.6265529488198092e-05,7.195921253433318e-05,9.922533362208168e-06,6.56221324038473e-05,485.44262295081967,52.84153005464481,0,9.0,208
1,209,4.084032330223743e-05,0.0002387588131515419,4.9591821152716875e-05,3.3659607117228646e-05,3.904514425598523e-05,0.00025693500099484534,0.0001162378432448296,3.724996520973304e-05,8.078305708134876e-06,0.00019073777366429567,0.00023135369958575159,0.0003480403375921442,0.001299709629486589,0.0001873718129525728,6.956318804227254e-06,0.00014787787393502453,2.288853283971548e-05,6.485084304586053e-05,6.283126661882681e-06,4.420628401396029e-05,513.7058823529412,49.73529411764706,0,6.0,209
1,210,5.4855217944972124e-05,0.0002675157635696704,1.9894674113845524e-05,3.49605438311266e-05,2.298510892764677e-05,0.00026268695917310594,4.230032651390456e-05,2.6461848093173173e-05,1.0623369672441785e-05,0.0002159441326143621,0.0002738897853731355,0.00038089609080100363,0.001813892083525469,0.0002333278284419941,8.112391386228271e-06,0.00017267804522114465,1.9508369762120367e-05,3.998250040355363e-05,4.249347868976713e-06,3.225641336905051e-05,141.51898734177215,49.278481012658226,0,5.0,210
1,211,3.164834170429795e-05,0.00018875975230777704,2.034536252419154e-05,4.634221463843628e-05,0.000395039122344719,0.00021701720025804307,5.368915110550545e-05,2.260595836021282e-05,9.042383344085127e-06,0.00019102034814379835,0.00025544732947040485,0.00033287273685413376,0.0017999994344319458,0.00016897953874259083,4.521191672042564e-06,0.00012828881369420775,1.2433277098117051e-05,4.8602810474457566e-05,4.521191672042564e-06,2.8822596909271346e-05,195.59259259259258,48.22222222222222,0,6.0,211
1,212,4.7928979023335836e-05,0.0001512208195307698,2.1323504953239208e-05,3.619126987476379e-05,2.7583616499144297e-05,0.00024942631940715586,0.00011679020602829181,3.677815533219239e-05,9.390167318857633e-06,0.00021362630650401115,0.000304789180891254,0.00029324710022849153,0.0022501188557212935,0.00022555964413839273,5.6732260884764865e-06,0.00018702083243391453,1.6824049779619927e-05,4.3429523849716555e-05,1.1542080662762508e-05,4.851586448076444e-05,214.55128205128204,49.782051282051285,0,5.0,212
1,213,8.473245098310358e-05,0.0002843563609263476,3.105659750016297e-05,4.793128053493359e-05,7.073005442233647e-05,0.00034988039611455273,3.5185509306543014e-05,3.96734569221735e-05,9.334931040511412e-06,0.00022691063144627738,0.0003159515121403862,0.00040983937625937604,0.0021455980234724634,0.00023498893715441228,1.29252891330158e-05,0.00018490344176397603,1.8669862081022823e-05,6.013849804944852e-05,7.719269898884436e-06,6.0497533858698954e-05,319.91764705882355,51.0,0,9.0,213
1,214,6.168083497651026e-05,0.0002572542141703233,2.8368885773168484e-05,3.4601444011213074e-05,0.0002153456329145062,0.0002291002441984667,1.59037692970793e-05,3.2667201799406135e-05,6.017642436732709e-06,0.00019557337919381303,0.0002621972776004966,0.00030904892228648695,0.0014468131744315926,0.0001895557367570803,5.802726635420826e-06,0.00015452446114324348,1.5688853495767418e-05,3.8255012633515076e-05,4.513231827549531e-06,4.341299186500025e-05,234.8732394366197,49.50704225352113,0,7.0,214
1,215,4.598899653905796e-05,0.00017611454435003301,2.861066604964435e-05,3.1577698084422285e-05,0.00013542381930164993,0.00023015691355491677,2.373625627822346e-05,9.536888683214784e-05,8.901096104333798e-06,0.00020027466234751046,0.0002581317870256801,0.0004321270227794432,0.002535116949325634,0.00021383823736363815,6.3579257888098555e-06,0.00016678958652644523,2.20408094012075e-05,5.912870983593166e-05,4.450548052166899e-06,0.0001055415680942436,571.2222222222222,49.69444444444444,0,3.0,215
1,216,3.4254947107057184e-05,0.0001989901018309958,1.8373107993785215e-05,2.5846914635324966e-05,0.00012674330429611157,0.00021269208067381868,4.6399882899559277e-05,2.211001131455509e-05,5.293946371090655e-06,0.00015009895005092328,0.0002017927793215732,0.00043690627992001114,0.0014520983487291603,0.0001669150149943877,6.850989421411437e-06,0.00012923457317662483,1.4324796062951185e-05,6.25931306228954e-05,4.3597205408981865e-06,2.77153662957099e-05,247.40816326530611,49.16326530612245,0,8.0,216
1,217,7.037369798479686e-05,0.0002999422661682118,3.165677676338758e-05,3.325100293132796e-05,9.81587826260435e-05,0.0002184089850078323,5.625340906875347e-05,2.459663230536589e-05,5.238171694661254e-06,0.000221369690748293,0.00026532478366436354,0.0003912686509316537,0.002490636777938969,0.0002083881348093499,7.971130839701909e-06,0.00016488853508411948,1.662550146566398e-05,6.376904671761527e-05,5.693664885501364e-06,3.575621548094856e-05,281.5223880597015,50.850746268656714,0,5.0,217
1,218,4.882887005805969e-05,9.816637417922417e-05,2.6194654249896606e-05,3.96734569221735e-05,4.6540016774088146e-05,0.0002456702524796128,4.094504207993547e-05,2.822919050231576e-05,7.629510946571827e-06,0.00020853996587296328,0.00026703288313001394,0.00041275654220953586,0.0026331985834985973,0.0002291396454287072,7.120876883467039e-06,0.00016835787488768498,2.0599679555743932e-05,3.229826300715407e-05,8.138145009676615e-06,3.611301848043998e-05,69.8,52.666666666666664,0,7.0,218
1,219,5.653104301364649e-05,0.00018412553084393342,2.4850407083119666e-05,4.316123335489205e-05,6.161738364469437e-05,0.00025475300360648407,4.7084981841700416e-05,2.310651886676039e-05,9.88203322603589e-06,0.00023673282537077154,0.0003277056606575137,0.0004554454725058306,0.0017604551588495572,0.0002810566508699031,1.2207217514514923e-05,0.00022757741223488535,3.952813290414356e-05,7.644043348374821e-05,9.155413135886192e-06,5.91468753381854e-05,203.13333333333333,54.12380952380953,0,7.0,219
1,220,7.339463422983146e-05,0.0001419971789395021,2.9887505691529304e-05,5.1704123770156184e-05,3.4805702830641725e-05,0.00040228330445560544,2.9004752358868103e-05,3.5057918068544926e-05,1.2106331419353643e-05,0.0004205689092035875,0.0003708825073366569,0.0004556268272721324,0.0012282882085885884,0.0002877775864475522,4.123719139717334e-05,0.0002267414988749776,2.7113138074594096e-05,4.3885451395156955e-05,1.2358546657256843e-05,8.411378184071749e-05,296.1404958677686,53.70247933884298,0,7.0,220
1,221,4.213110469611345e-05,0.00033907437144852843,3.0247972602337864e-05,5.036827580657153e-05,0.00011194450574704503,0.000347581613742936,0.00010168180075696612,3.1058186154186195e-05,9.452491438230581e-06,0.0002657500450062541,0.00027587771440435826,0.0004656027211288435,0.0017133315950961768,0.00022051312169472202,1.5934199853017267e-05,0.00016325803069743963,2.2145837083854505e-05,7.04885790108052e-05,4.456174535165846e-06,5.009820462262208e-05,391.49557522123894,53.36283185840708,0,8.0,221
1,222,6.394256793317341e-05,0.0004221662723769744,2.7974873470763367e-05,4.178065518360763e-05,8.065483000661646e-05,0.00030627036799809763,8.901096104333799e-05,2.615832324538912e-05,1.5259021893143654e-05,0.0002161694768195351,0.0002575868219580679,0.0004152633815205523,0.0014768553332292608,0.00019437087411504415,7.266200901496978e-06,0.0001820183325824993,1.63489520283682e-05,5.4496506761227336e-05,3.996410495823338e-06,2.906480360598791e-05,181.45238095238096,53.76190476190476,0,7.0,222
1,223,5.008549539043623e-05,8.042402127209831e-05,2.4414435029029846e-05,2.746623940765858e-05,2.046504112727502e-05,0.00017323477796333677,1.2207217514514923e-05,0.00010771074277513167,6.821680375758339e-06,0.00015276973683606176,0.00021021546631613198,0.0001983672846108675,0.0029040611622964635,0.0001504360040759339,5.2060192341313645e-06,0.00010088906239937334,1.633612932089497e-05,6.875535747145905e-05,5.7445729480070225e-06,9.945291916237158e-05,451.61176470588236,55.247058823529414,0,8.0,223
1,224,5.931329477818743e-05,0.00010755149302102865,2.6088005172148827e-05,4.946876452454636e-05,2.805691122287704e-05,0.00037581494243274776,2.067351353264624e-05,4.085480055261043e-05,1.0090643509982094e-05,0.0002832763580485217,0.0003125638355531039,0.0006261121241315718,0.0018155774920277537,0.00026432563731026266,8.86007722827696e-06,0.0001826160362050418,2.7810797966536015e-05,5.0453217549910466e-05,6.64505792120772e-06,7.580288295303621e-05,460.69354838709677,52.67741935483871,0,6.0,224
1,225,4.460329476457376e-05,0.00023534106842886942,0.00012461534546067318,3.8343183218668666e-05,2.288853283971548e-05,0.00025666457338210865,9.25322737879096e-05,4.186449596324028e-05,9.781424290476702e-06,0.0002351454399430599,0.00026194654249896604,0.00037365040789621,0.0015816563077700825,0.0002030623682702963,9.781424290476702e-06,0.00016178475776448465,1.8780334637715267e-05,5.242843419695512e-05,5.868854574286021e-06,4.2451381420668884e-05,470.5897435897436,53.57692307692308,0,8.0,225
1,226,0.00010465145848381023,0.0001846341649070382,3.471427480690181e-05,6.103608757257462e-05,3.0136568238958716e-05,0.0002456702524796128,4.6540016774088146e-05,4.183515169036885e-05,8.265303525452813e-06,0.0002989496705898394,0.0002948805980850011,0.00035998575816241404,0.0017311360376576583,0.0001897205055380861,1.3097327124948303e-05,0.00017713181247624258,2.0853996587296328e-05,7.680374352882305e-05,8.901096104333798e-06,0.00010935632356752951,503.875,55.06666666666667,0,8.0,226
1,227,5.231664649077824e-05,0.00037929568705814224,3.5811990157377964e-05,4.328579679891771e-05,0.0003048690292528089,0.00031732537365537517,2.397846297494003e-05,2.8961000735966527e-05,9.653666911988842e-06,0.00028400465237851045,0.0003596769446241004,0.0005543073259141981,0.0017220896136547839,0.00029272409346030683,9.965075522052998e-06,0.00021487194094426778,1.6816064943464434e-05,7.75407439059749e-05,6.53958081134728e-06,5.0136786220329146e-05,42.204081632653065,52.63265306122449,0,7.0,227
1,228,2.7564684710194988e-05,0.0001228105149141723,1.1567323048028254e-05,1.7966267712894947e-05,3.470196914408476e-05,0.00018483105551211104,9.992198207445683e-05,1.5012908636802628e-05,5.660604895843614e-06,0.00015012908636802627,0.0001983672846108675,0.00032806897070258856,0.001770784879373687,0.00014717572729193394,3.937812101456427e-06,9.696862299836451e-05,8.613963971935934e-06,3.396362937506168e-05,4.922265126820534e-06,1.993517376362316e-05,79.2258064516129,54.11290322580645,0,6.0,228
1,229,7.095445180311799e-05,0.00031993082569291195,3.3315531133363645e-05,4.4759797553221385e-05,0.00014318048876399796,0.0004285241981657843,3.891050582751632e-05,2.6703288313001394e-05,9.664047198990982e-06,0.0002469418376373748,0.0003092495103677114,0.00048778006651749214,0.0022761374440354604,0.0002555886167101562,7.883827978124221e-06,0.00020599679555743933,2.3905800965925057e-05,5.493247881531716e-05,7.883827978124221e-06,4.4251163490116594e-05,174.3,55.516666666666666,0,8.0,229
1,230,8.442219721315348e-05,0.00022241682998593086,0.00010830588365459572,7.529995586399151e-05,4.5942924613052085e-05,0.00028262362289039987,2.4712981109547876e-05,4.511362994494645e-05,9.785677083646474e-06,0.00023452453214027312,0.00030501457892925197,0.0004091739892433195,0.0018339022341103334,0.00024265161988770833,1.4263868291416895e-05,0.00020997740996434638,2.6537429379380267e-05,7.28120718596746e-05,8.95638241554084e-06,5.90457803691211e-05,338.07608695652175,55.70652173913044,0,8.0,230
1,231,9.532955945613458e-05,0.0001736696924745422,2.3124497095795022e-05,4.31028041105295e-05,0.00021362630650401115,0.00022684030484446544,1.5888259909355764e-05,2.737185370522676e-05,5.505832641855957e-06,0.00017146735941779982,0.00021740173460128382,0.00033333883908836495,0.0016325580354626338,0.00017917552511639815,9.595879747234668e-06,0.0001708381214015877,1.714673594177998e-05,5.52156359226126e-05,6.449689666174122e-06,6.591268219821846e-05,117.26804123711341,57.02061855670103,0,6.0,231
1,232,3.725579371312996e-05,0.00013832204261576974,1.9816911549537212e-05,2.9130859977819703e-05,2.3780293859444654e-05,0.0002274981445886872,3.487776432718549e-05,2.0807757127014074e-05,8.719441081796373e-06,0.00019242221114600634,0.0002629704162623588,0.00035016482708032255,0.0014206743889863228,0.00022274208581679828,5.9450734648611635e-06,0.00015298655716242728,1.1691977814226956e-05,3.3094242287727145e-05,3.963382309907443e-06,2.5365646783407633e-05,130.5064935064935,56.09090909090909,0,7.0,232
1,233,5.376988667107764e-05,0.0004980980717976179,3.542272939479777e-05,4.2688930296294747e-05,0.00015477007920188562,0.0003208027698010916,9.100916629124965e-05,2.851983853837564e-05,9.446061171946071e-06,0.00022307236767595722,0.0002781138395047968,0.00041072200595711667,0.0015088266171958474,0.0002370598044113389,1.1262611397320316e-05,0.00018310826271772385,2.288853283971548e-05,7.193538892482008e-05,5.8129607211975825e-06,4.287058531883217e-05,158.9047619047619,56.833333333333336,0,8.0,233
1,234,6.343638315127136e-05,0.00017007808671908433,2.7774848839205304e-05,4.286242104815633e-05,4.732011283716459e-05,0.0002792915355497867,4.817736125812772e-05,2.8632097260168428e-05,1.2001477893483772e-05,0.0003610730349096689,0.0003269545477553365,0.00041285083953584176,0.0014285187686929543,0.00023917230944871232,1.4916122524758403e-05,0.00017367853008712946,2.0231062734729788e-05,5.194925431036547e-05,6.686537683512388e-06,7.85239553602224e-05,402.59550561797755,57.056179775280896,0,8.0,234
1,235,5.2411423024276026e-05,0.00019505010593844497,2.786430084834928e-05,3.825812735527322e-05,3.604667490699153e-05,0.00029677691855940265,0.00017293558145562807,3.3171786724225335e-05,9.730390772439431e-06,0.00026670116526277167,0.0002850562205835097,0.00045976096399776316,0.00250424876930597,0.00021871264713505903,1.393215042417464e-05,0.0001897426200625689,1.570131238279999e-05,4.997882533116617e-05,8.624664548298586e-06,4.997882533116617e-05,422.1014492753623,55.57971014492754,0,5.0,235
1,236,0.00010818475072554658,0.00016476314650911293,4.097647452203745e-05,7.50949616763699e-05,3.6518782733029195e-05,0.00027243354818208164,2.4002955786967544e-05,8.040990188634128e-05,9.601182314787018e-06,0.00027243354818208164,0.0003243828024924471,0.00030055129638967217,0.002301883480898785,0.00021105456124112176,1.3544525051217401e-05,0.00021414065555658903,3.377558778594719e-05,7.269466609767313e-05,8.743933893823892e-06,0.0001239581216712681,522.7303370786517,55.60674157303371,0,8.0,236
1,237,3.849968600731629e-05,6.549641704903198e-05,5.493247881531716e-05,2.7231485224687135e-05,2.0658368101486793e-05,0.000144843330893379,1.1972463331543483e-05,8.145970149108997e-05,7.746888038057547e-06,0.00014273054324663603,0.00019461121768332443,0.00017442235794778052,0.002352941193832801,0.00012441971697486364,8.68590476994331e-06,0.00012183742096217779,1.5728530259086537e-05,6.432264613417478e-05,7.981642221028989e-06,0.0001075174158009199,539.9538461538461,54.12307692307692,0,7.0,237
1,238,0.00010165807828810569,0.0001447545049863087,2.3507141835383465e-05,3.711653974007916e-05,0.0001276396561061611,0.000310747918823885,2.1032705852711524e-05,2.8043607803615363e-05,7.423307948015831e-06,0.00021754416347657507,0.0003404411506159483,0.00038539340430115526,0.0017828311255151355,0.0002464125832744144,8.454322940795808e-06,0.00021713175747946307,1.7939660874371594e-05,2.9693231792063325e-05,5.773683959567869e-06,5.464379461733876e-05,565.1756756756756,56.54054054054054,0,6.0,238
1,239,5.9974590397399405e-05,0.00018443513418669286,3.476403248698815e-05,5.0023054380131805e-05,0.0007510092514364616,0.000285144678681441,2.4016373588339143e-05,2.9191172317318294e-05,1.0216910311061402e-05,0.00023485625000751537,0.00029589233758009,0.0005113762641406577,0.0013081625812565504,0.00024215404308684495,2.375099929454534e-05,0.00021999528955506242,2.1362630650401116e-05,5.90457803691211e-05,8.359290254504784e-06,6.846656779880109e-05,25.304347826086957,58.46086956521739,0,8.0,239
1,240,2.9297322034835814e-05,0.0001312275882810354,1.9531548023223877e-05,1.58693827688694e-05,5.127031356096268e-05,0.0002008087281137705,7.568474858999253e-05,2.197299152612686e-05,3.6621652543544767e-06,0.0001519798580557108,0.0001440451666712761,0.00024048218503594398,0.001709620812907815,0.0001428244449198246,7.3243305087089535e-06,0.00010376134887337684,4.882887005805969e-06,3.356984816491604e-05,3.0518043786287307e-06,2.075226977467537e-05,167.08,54.16,0,6.0,240
1,241,8.084604581981374e-05,0.0002465536695365843,2.757332026304906e-05,3.721059724819242e-05,9.878208909771944e-05,0.000277607117599824,3.961991649447826e-05,3.132115020171592e-05,1.0975787677524382e-05,0.00023638098827448854,0.0003132115020171592,0.00045857376320973824,0.001959579657730565,0.0002342393711666789,7.76336201580993e-06,0.00017882502850210456,2.061306466266774e-05,6.103608757257462e-05,4.0155320771430665e-06,4.122612932533548e-05,189.98245614035088,55.07017543859649,0,6.0,241
1,242,9.02272598898929e-05,0.00047183549436538114,4.8298121470472086e-05,7.629510946571827e-05,0.00011105914195270642,0.00032442007416292375,0.00010004610876026361,4.0734954097348714e-05,1.2207217514514923e-05,0.00029031947741042015,0.0003663492125823446,0.00047846985171022625,0.0020776153683824384,0.0002672319138503593,1.7382016243494076e-05,0.00022079141243644382,3.675433969044167e-05,9.473862288438756e-05,1.0614971751752107e-05,7.244718220570813e-05,273.6434782608696,58.756521739130434,0,7.0,242
1,243,5.276312389556902e-05,0.00023053992113255593,1.9119738275746267e-05,3.9158694737826485e-05,6.324221121977611e-05,0.0002776038922728544,8.40165422309235e-05,2.5002734668283578e-05,9.00833822607276e-06,0.0002125232446804104,0.00028403841957719213,0.0004254141766353544,0.0024783960852143637,0.00024874044122196826,1.1214461873274252e-05,0.0001801667645214552,1.985511282481343e-05,5.441771663097014e-05,5.33146548073694e-06,4.0445600198694025e-05,241.48192771084337,58.9277108433735,0,8.0,243
